line_id,writer_id
b01-118-05,93
e04-062-04,237
m06-106-07,552
j07-015-00,393
g06-042d-00,335
k02-097-04,427
b03-087-04,102
d01-052-06,177
a02-116-05,38
c06-005-05,125
p03-135-01,625
c03-021b-01,151
g07-014-00,351
g06-026k-06,342
a01-122-00,19
n04-084-04,584
h06-096-04,384
c04-150-05,170
g06-018b-01,333
b04-140-05,112
p03-027-00,616
k04-136-04,451
b06-087-08,134
j04-024-04,403
b06-056-05,125
p03-012-03,614
a01-072x-04,1
a05-069-02,0
a05-089-04,0
h07-066b-06,390
p03-072-00,622
p03-033-05,618
m01-060-05,508
n02-104-06,315
a06-128-02,84
g06-018i-00,340
m01-104-06,513
e04-062-03,237
g01-000-06,217
g07-074a-02,354
d04-089-01,194
g07-034-02,352
h06-000-04,349
p02-135-00,607
f01-053-07,250
g04-036-07,320
r03-053-00,315
h06-092-07,384
g06-011r-00,348
m02-080-08,528
m01-121-05,513
r06-143-04,635
b06-056-00,125
a01-007-01,4
g06-047k-04,342
m06-098-04,552
p03-069-01,621
g06-026h-04,339
g04-060-06,324
r06-062-07,670
n04-022-02,582
a06-128-07,84
b01-073-02,91
f04-068-06,281
g06-031o-10,346
m03-095-03,541
d05-025-04,199
g06-018k-00,342
m02-048-04,520
j04-008-06,400
f07-009-00,286
f01-081-04,254
n03-113-03,579
g06-018c-00,334
a01-026u-04,0
c06-011-01,173
a04-085-02,63
k03-152-01,434
g04-088-04,328
p06-069-10,634
r03-035-03,661
g06-037r-03,348
g07-034-05,352
f04-035-04,276
d04-053-08,188
m04-131-05,547
f07-076a-07,292
m01-022-04,502
e01-025-01,211
k04-115-02,450
a06-134-06,85
k07-176-10,456
m01-032-04,504
e06-053-02,208
a01-014x-00,8
b02-035-02,95
f07-039a-03,285
b06-100-04,133
b01-044-06,90
l07-085-00,496
k07-085-03,454
p01-155-06,590
d06-008-04,173
j04-103-04,413
n04-156-00,585
c03-087c-03,152
a01-091u-03,0
n06-186-01,551
b03-109-05,105
a03-071-08,0
a05-017-02,0
g01-070-04,300
a01-132-06,20
g06-050c-05,334
e06-026-09,205
b04-026-00,108
g06-045h-06,339
g06-011p-05,347
c06-091-03,132
b01-049-06,90
d01-016-03,175
c03-084b-00,151
a05-029-03,0
f07-028a-08,288
h01-000-00,356
b04-004-02,107
a01-117-02,19
d06-025-03,205
b06-079-05,130
c03-000f-06,155
n06-163-04,551
g01-012-02,296
a01-043u-04,0
n04-048-05,583
g02-073-04,307
d01-060-05,178
a01-020x-06,10
e06-053-08,208
g02-062-09,304
g06-031m-01,344
l07-065-00,495
r06-103-05,671
n06-082-03,588
c03-003c-05,152
g07-018a-00,351
a04-072-09,62
r06-018-00,635
h07-063a-06,389
k04-163-06,453
b03-025-00,100
k04-099-04,448
b06-071-08,128
c03-003d-08,153
j04-046-00,405
f04-074-03,282
d01-085-05,179
g02-059-07,303
g07-014b-04,350
g06-050k-02,342
m04-138-01,547
a06-057-03,75
j06-005-05,384
c06-080-03,133
l07-135-07,497
b04-034-05,108
a03-011-08,42
g06-042g-01,338
g06-018l-00,343
h05-012-05,118
c01-009-00,135
l04-005-01,480
f01-085-03,254
a06-095-05,80
m04-078-01,546
p06-069-06,634
l04-000-00,479
f07-088a-02,292
a01-003u-05,0
g06-011a-03,332
k04-119-04,449
f07-039b-08,289
g03-016-04,310
c04-170-02,172
e04-127-04,243
r02-003-05,637
b05-042-05,117
g07-028a-02,351
l04-066-00,484
p03-112-02,567
g06-050p-01,347
m01-110-03,514
m06-083-02,552
a01-030u-03,0
h02-019-07,366
l04-153-03,492
m03-114-01,542
e02-018-02,220
a03-050-06,0
a01-091u-01,0
l04-082-00,485
m06-091-03,552
m01-032-05,504
r02-137-07,654
k07-059a-00,454
d03-112-08,182
e01-062-02,213
g06-050l-01,343
n06-074-00,588
a05-108-00,0
f07-036-04,289
p03-047-06,620
a06-124-03,85
h07-037-04,386
m01-038-03,505
g06-031a-07,332
b02-102-05,98
g07-007a-05,294
d04-016-06,185
a01-030u-04,0
p01-147-00,589
a04-047-07,61
r02-006-03,638
c03-094a-08,150
n02-037-03,562
j04-115-01,414
e01-107-09,216
a01-072u-06,0
b06-053-01,127
d06-041-05,208
g06-050d-00,335
j06-000-09,384
g04-003-04,239
c04-023-03,160
c02-035-01,143
c03-007f-00,155
g04-048-02,321
r02-078-07,647
g06-109-05,349
e07-079-02,247
a05-025-05,0
c03-081f-03,155
g06-018j-02,341
b06-110-04,126
p02-022-08,596
g04-052-06,322
r06-066-08,670
n02-154-04,569
d05-030-05,199
h04-057-00,380
c03-087f-05,155
b01-084-01,92
l04-020-04,481
f07-084a-08,292
p06-058-09,634
c03-000a-04,150
g01-045-04,299
g06-018b-08,333
r06-103-07,671
g06-018b-02,333
k07-185-04,456
b04-010-01,107
g06-037h-06,339
r03-084-05,665
c03-084e-04,154
r02-038-04,641
f01-085-02,254
l04-106-06,488
g07-030-02,352
b01-004-06,87
b06-000-02,123
h07-025a-04,385
r02-003-04,637
e02-014-05,219
h02-049-01,375
j04-015-01,402
c03-081c-06,152
m02-109-07,534
c03-021d-09,153
c06-091-02,132
f04-100-02,193
b02-035-09,95
b06-049-08,124
e06-026-03,205
r02-070-04,645
h01-027-03,360
e07-112-04,249
k04-054-02,443
r06-121-03,671
g06-045d-00,335
c02-049-07,144
a01-132-09,20
e04-004-01,230
m03-118-01,543
g01-022-00,297
m02-090-10,531
c03-096e-04,154
n02-062-05,565
b01-136-02,94
j01-066-04,398
g06-045c-00,334
g04-026-02,274
f04-011-01,272
a01-020u-03,0
n04-015-03,582
e06-010-05,203
g03-040-03,313
c03-096c-01,152
p03-121-01,624
a03-027-00,47
f04-028-07,275
g06-037c-09,334
n06-175-02,551
e01-059-01,213
j06-018-07,415
n06-148-03,551
g04-081-00,327
f07-101b-01,293
h07-071-02,391
f02-040-04,264
n02-016-04,559
n04-156-06,585
f04-096-09,193
a01-132x-02,0
m04-209-04,549
f07-069-00,291
a04-039-02,60
b01-118-04,93
n03-113-08,579
g06-031m-07,344
e01-062-04,213
g02-059-04,303
g07-028b-04,352
a05-116-09,0
g02-062-07,304
c03-003d-02,153
e01-050-00,213
a06-095-10,80
h04-057-01,380
c03-003e-02,154
g06-031j-04,341
g06-031d-05,335
n04-139-01,585
p02-105-06,601
r06-053-09,670
g06-011f-00,337
d01-052-01,177
h07-069-05,391
c06-128-01,128
c03-016b-03,151
j04-019-02,403
h07-080a-07,392
k04-061-08,444
e04-079-00,238
l04-093-05,486
r02-010-03,639
c06-000-02,130
c04-098-06,166
n04-195-05,586
k04-142-00,452
a01-014x-07,8
k03-180-05,420
f01-081-05,254
c02-089-02,149
g06-093-00,349
c02-007-01,139
m02-072-04,526
a01-058x-07,14
c02-026-04,141
g03-016-02,310
n01-004-04,554
a02-093-00,26
n04-068-04,583
g06-011j-07,341
l04-159-04,492
f01-075-07,253
a01-007x-06,3
g04-007-03,273
g01-012-06,296
c01-014-09,135
d07-096-00,209
f07-036-05,289
c03-021e-09,154
b04-208-00,114
r03-030-01,660
n01-004-03,554
a01-063u-00,0
n03-097-08,577
b06-082-07,132
a01-053-01,13
c04-116-03,168
g06-042f-00,337
e01-032-02,212
h04-082-11,383
k03-138-03,432
g06-011a-04,332
b06-079-08,130
e07-083-06,247
n06-186-05,551
a06-095-02,80
a02-093-07,26
g06-037l-01,343
f04-049-01,278
f07-019b-06,287
r06-097-05,671
a01-014u-07,0
k07-063a-01,454
g03-058-06,317
h07-066b-01,390
c02-059-00,146
c06-138-06,129
g07-077a-03,354
b04-054-01,109
g06-037f-03,337
c03-087f-00,155
g06-011c-02,334
g06-042i-02,340
h07-078-01,391
g07-038-00,353
h04-057-09,380
j06-005-03,384
a06-051-02,74
n06-148-05,551
m02-083-01,529
a03-059-03,54
c03-021e-08,154
d07-085-01,209
g06-011r-07,348
e04-026-00,233
n03-103-02,577
a01-007u-09,0
a01-077-02,16
f07-069-09,291
g03-049-06,315
g04-088-06,328
g06-045e-05,336
k02-067-03,424
e02-082-05,224
m06-019-05,551
n04-209-03,587
e07-083-09,247
a01-117-05,19
g01-045-05,299
d06-082-01,174
p03-029-09,617
g04-036-06,320
r03-007-02,658
g06-045i-06,340
k03-138-01,432
n06-201-06,551
h02-028-06,369
r03-096-06,667
r02-127-01,652
j04-015-06,402
k03-138-02,432
l01-050-00,460
j06-018-01,415
e04-022-06,232
h02-035-00,370
h06-085-06,384
l04-136-00,490
a02-020-05,25
k01-051-01,417
n04-084-00,584
g06-018o-04,346
n06-169-00,551
g06-018c-06,334
b04-187-04,114
b06-068-02,131
f04-096-08,193
k03-180-01,420
k07-166-09,456
c04-000-02,157
a01-038-03,7
k07-152-01,456
a06-020-00,69
h07-028a-03,387
g06-018n-06,345
c03-007c-03,152
d04-012-08,185
g06-101-01,349
l04-179-03,494
j06-018-10,415
g06-037p-09,347
c02-035-03,143
k07-166-02,456
l04-062-09,483
f02-000-05,257
r06-130-07,671
e04-095-03,241
c03-003f-04,155
m04-043-02,545
b01-127-05,94
h04-035-00,377
e07-079-03,247
c01-066-07,136
f07-039a-00,285
g06-042f-01,337
g06-045l-02,343
g06-026c-03,334
e02-025-00,222
k04-039-05,439
j06-030-03,415
c03-000d-03,153
d01-056-01,178
n04-114-03,584
g06-018m-00,344
d06-020-08,173
g06-045a-05,332
k04-079-09,446
p01-174-04,592
r02-070-02,645
h02-024-06,368
h07-078a-00,392
j04-035-02,405
h04-000-00,239
a01-007-05,4
g01-016-02,296
n03-064-01,572
j06-018-02,415
e07-086-02,247
h04-035-02,377
a05-013-07,0
r06-049-08,670
m04-209-05,549
a03-080-06,0
b04-066-03,109
n04-218-09,587
d06-086-04,208
j04-065-04,408
g07-079a-10,285
c03-096d-06,153
f07-092a-07,292
c03-094f-05,155
e01-102-05,215
j04-103-01,413
a01-020u-01,0
j04-080-08,410
k04-028-05,442
f01-143-03,256
b06-023-01,123
e02-100-06,228
d04-053-00,188
d06-046-02,173
l04-113-01,488
n04-163-01,585
a01-014u-02,0
g06-031p-02,347
b01-062-01,17
e07-098-09,248
j04-046-02,405
k04-057-03,444
e01-119-07,217
c06-116-01,133
j04-070-08,409
g06-031b-02,333
g06-018a-03,332
c03-094b-08,151
l04-012-07,480
c01-009-09,135
g07-014-02,351
c03-016b-08,151
j04-098-04,412
k03-180-00,420
b06-087-02,134
n04-202-04,587
e04-062-01,237
h07-063a-03,389
k04-163-04,453
m06-042-03,552
a01-026u-02,0
d04-028-02,186
a01-011u-06,0
p02-139-03,608
n02-000-00,559
g06-089-03,349
f04-020-03,274
p02-131-04,606
r02-003-02,637
a01-128-07,19
m02-090-00,531
g07-038-09,353
a01-132x-01,0
b05-038-06,117
f07-032a-02,288
g03-040-04,313
n02-154-03,569
n06-201-05,551
g06-037k-02,342
e07-076-01,247
c04-023-01,160
n02-009-01,560
a06-100-01,81
p03-029-04,617
a01-007x-07,3
b05-074-01,119
a02-053-03,29
p02-115-08,603
d06-104-08,205
b06-053-06,127
n02-000-07,559
g06-031p-06,347
r02-060-07,643
m01-125-07,516
a05-048-07,0
g01-025-06,297
r03-007-08,658
g06-031c-04,334
d06-111-04,203
f07-028a-09,288
a01-128u-06,0
c03-081a-09,150
c03-016d-08,153
p01-147-09,589
l07-181-02,498
m04-113-02,547
e06-041-07,202
a02-072-06,33
f01-085-00,254
e07-000-01,85
r06-143-00,635
d01-085-02,179
g06-050a-01,332
l04-052-07,483
k07-085-02,454
n02-114-05,315
g04-072-03,325
g06-037j-07,341
n06-133-07,588
g06-045h-01,339
g06-045m-04,344
a01-132-01,20
e04-062-06,237
g06-031n-08,345
e07-105-05,248
g04-104-07,330
k02-117-04,430
m04-093-02,546
l07-187-03,498
p03-181-07,631
e07-101-04,248
f03-169-00,267
a03-050-05,0
g06-026n-00,345
g04-068-07,325
g04-055-08,323
m04-190-02,549
f02-036-08,262
g06-011h-06,339
r06-097-04,671
b04-096-07,110
m03-013-05,537
e04-058-06,236
f04-100-09,193
f07-036-02,289
c03-081d-10,153
m01-125-05,516
a02-027-06,25
c03-084a-01,150
g06-031j-00,341
g06-026a-01,332
a02-050-04,28
e07-105-03,248
h04-049-00,378
a01-026x-02,8
a02-102-07,37
f04-016-01,272
m04-246-06,550
c03-087e-05,154
g05-094-01,119
n02-127-01,315
a05-013-03,0
g07-050-00,353
d06-046-04,173
j04-039-08,404
e02-091-02,226
r06-044-04,670
l01-129-00,467
c03-094b-03,151
a03-030-05,48
g06-045p-02,347
e04-030-05,233
g06-105-01,349
e01-119-01,217
d06-067-03,205
a02-008-02,23
m01-017-04,501
k02-117-02,430
m06-019-01,551
g04-048-06,321
h04-057-08,380
m03-006-04,536
b06-059-08,130
b05-032-10,116
a01-058u-05,0
j06-000-05,384
g06-018n-01,345
e04-030-06,233
d04-016-07,185
b01-113-04,93
g06-047e-03,336
f04-093-01,193
e06-000-04,206
a01-058-08,13
e06-053-05,208
a01-096u-06,0
g07-044-08,353
d04-075-00,192
a01-063x-06,15
j01-063-07,397
g04-095-02,273
n04-084-01,584
h06-092-08,384
d07-100-01,209
m04-093-00,546
f04-035-00,276
l04-052-08,483
a06-051-04,74
d03-117-06,183
c03-096b-06,151
r06-057-00,670
g06-037g-07,338
a03-073-04,0
c02-089-06,149
g03-043-04,314
f07-000b-04,286
d01-060-08,178
g06-050b-03,333
c04-044-05,161
e04-068-01,237
b06-053-10,127
m03-013-06,537
a01-107u-04,0
e04-103-01,242
a02-116-01,38
k04-099-00,448
p06-058-08,634
m03-013-02,537
d04-086-04,194
a01-026-04,9
l04-071-08,484
m01-060-01,508
m04-216-06,549
l07-103-04,496
h06-089-08,384
p02-076-09,599
g03-040-05,313
a02-050-02,28
m03-020-00,538
g06-042c-02,334
g04-072-06,325
b04-181-00,113
h07-007-05,355
b01-073-06,91
f07-000b-02,286
g04-068-06,325
g06-047i-02,340
c04-039-04,161
e04-095-00,241
n04-218-02,587
h06-000-06,349
a01-122-02,19
b04-026-04,108
r02-081-03,648
g01-039-00,299
b04-147-02,112
a01-117u-03,0
p03-004-07,612
a03-043-03,52
r03-050-05,662
n04-044-01,582
a06-141-01,85
r06-070-06,670
n06-111-02,588
l04-106-02,488
g01-083-06,301
c03-081a-08,150
a02-053-02,29
j06-034-00,415
m04-107-02,547
j04-035-09,405
k02-112-03,429
g06-047d-03,335
n02-045-01,563
l07-111-10,496
c02-017-03,139
a02-000-06,21
c03-016a-04,150
b05-058-02,118
b06-036-04,126
e07-105-04,248
d04-053-10,188
m01-084-05,510
n04-149-06,585
p06-104-07,634
e06-003-05,204
l04-147-04,491
a03-014-04,43
g06-050a-08,332
a05-044-06,0
g07-014-01,351
g03-052-09,316
a04-023-04,59
f07-088a-04,292
k04-142-06,452
b04-004-07,107
f07-073-06,291
g06-042r-00,348
m04-030-04,545
a05-048-08,0
j01-066-05,398
l04-034-06,482
a06-064-06,76
j01-059-04,396
h02-035-02,370
g06-037n-01,345
c03-081d-02,153
e06-070-02,207
c04-035-06,159
g06-047c-03,334
g07-003a-01,294
b04-208-02,114
a01-053-09,13
a04-089-03,63
c06-058-04,131
b06-008-08,125
e06-049-02,205
f07-084a-10,292
m04-078-03,546
c03-021d-03,153
h04-078-05,383
g06-011n-03,345
d07-102-07,209
b04-004-06,107
g01-088-00,302
r03-084-04,665
d06-000-08,202
e04-083-00,239
g06-037h-04,339
g06-026i-04,340
g06-031r-05,348
b04-034-03,108
f07-032a-07,288
a06-128-03,84
k04-163-07,453
b01-094-05,92
k01-051-00,417
f01-143-00,256
h04-057-04,380
p03-189-01,633
g06-026p-04,347
g06-047l-00,343
g01-016-05,296
g04-007-01,273
e04-022-01,232
e06-021-04,206
e01-119-03,217
d06-011-01,204
g03-016-00,310
p01-147-03,589
n04-000-02,550
n06-201-07,551
g06-042o-06,346
c06-080-00,133
g06-026j-05,341
f07-028b-03,289
a01-132-10,20
h06-085-10,384
a02-008-01,23
a06-114-02,83
b06-093-00,125
n02-016-07,559
b04-020-00,107
a01-049-07,12
a01-049x-02,0
d07-089-02,209
d06-008-08,173
a05-104-03,0
g06-042a-00,332
a01-107u-06,0
p03-040-00,619
m02-080-02,528
f04-046-05,278
a01-077u-00,0
a01-077-05,16
n04-022-03,582
h07-033a-09,387
h07-084-04,392
p03-112-08,567
n03-120-06,580
g06-045c-01,334
r06-106-06,671
d04-066-09,191
h07-030a-07,387
e04-079-05,238
h04-061-05,380
a03-047-09,37
a01-007u-03,0
c03-000d-05,153
n01-000-04,553
g01-070-02,300
f07-076a-06,292
a01-011-01,5
g06-031i-06,340
m06-048-04,552
m02-080-04,528
d06-072-02,207
g01-045-03,299
a06-020-03,69
p03-151-05,627
j06-030-10,415
r02-000-02,636
c03-007d-04,153
f07-081a-04,292
c03-000b-01,151
m03-095-08,541
g06-042m-02,344
m01-121-02,513
c04-089-05,166
h02-037-01,371
n02-151-08,568
h07-025-10,386
g06-026l-03,343
a02-102-01,37
g06-026e-01,336
m04-072-01,546
f07-021b-05,287
k04-106-05,449
a01-087u-08,0
a02-120-02,39
n04-068-03,583
n04-114-00,584
g06-047p-04,347
c03-003e-06,154
p06-096-04,634
g06-011f-01,337
h07-007-04,355
a05-039-07,0
f02-044-03,265
r06-057-08,670
b04-154-07,112
b06-090-04,134
g06-047a-05,332
b01-018-06,88
b06-097-03,123
a02-004-10,22
r06-076-02,670
m04-113-05,547
e02-082-00,224
g06-042j-05,341
a01-011-06,5
r06-041-02,670
e02-025-06,222
a01-026-09,9
m06-067-05,552
c06-080-09,133
a01-113-08,18
k03-144-05,433
a01-122-06,19
b03-092-04,102
a02-037-03,26
a02-017-04,25
b04-004-01,107
e04-095-01,241
p02-109-08,602
m01-110-08,514
j04-115-03,414
c03-016b-00,151
h04-028-10,376
a01-038x-05,11
l01-007-04,458
b01-089-05,92
e04-124-00,243
r02-060-00,643
n02-151-04,568
a02-078-07,34
c02-049-10,144
a01-020-02,9
c04-035-07,159
h07-075a-07,392
f07-081a-06,292
a06-114-04,83
a01-049x-05,0
g06-047g-05,338
b06-079-07,130
g06-047j-08,341
n04-009-02,550
a02-042-04,26
c03-021c-00,152
a05-084-00,0
r06-003-04,635
d04-062-02,190
h04-000-09,239
a06-141-04,85
k07-125-04,455
c06-047-02,132
e07-007-05,245
h07-030a-00,387
g04-007-04,273
n02-054-05,564
m01-084-00,510
c01-066-06,136
j06-026-08,415
d04-111-06,196
d03-112-03,182
n01-036-03,556
n04-139-07,585
e07-108-04,248
n02-114-07,315
f07-046b-06,290
e07-090-04,247
j04-065-03,408
a01-091u-06,0
p02-090-08,598
m03-095-07,541
g07-047-09,353
f07-002-00,286
b06-015-04,127
a06-020-04,69
n02-120-06,315
c02-049-03,144
m06-048-05,552
b04-066-02,109
a02-046-05,27
a05-125-01,0
b06-082-01,132
n02-045-06,563
l04-043-05,482
d06-076-00,203
r06-076-08,670
m02-052-06,521
a01-072x-02,1
f07-046a-05,285
p06-052-05,634
n03-082-03,575
a04-019-06,59
p03-103-00,567
j06-051-10,415
a04-010-04,58
a02-037-02,26
h01-010-07,357
l07-172-09,498
a01-014u-08,0
g07-069a-01,354
n06-123-10,588
g06-050r-06,348
h05-012-00,118
h07-060a-01,389
m06-031-00,552
a05-044-09,0
g06-037d-08,335
b06-100-03,133
b05-055-03,118
f02-003-02,258
p06-058-10,634
f04-024-05,275
b05-045-00,117
j04-039-06,404
n02-062-00,565
c02-000-08,137
b01-084-00,92
l07-085-07,496
c03-081e-05,154
f04-079-04,282
c03-087d-08,153
b03-109-08,105
g04-007-02,273
h07-060b-00,390
m04-078-05,546
b05-042-10,117
b01-027-03,89
b01-000-03,87
p02-022-04,596
r03-096-02,667
f07-101b-02,293
p03-040-08,619
h07-075a-01,392
b01-062-05,17
e06-006-07,202
f02-038-09,263
n04-048-08,583
r03-026-10,659
g06-018d-00,335
e01-081-03,214
c04-089-06,166
n01-057-09,558
c02-030-08,142
a03-089-01,0
c06-095-03,131
b06-053-09,127
f04-049-03,278
p03-040-05,619
h01-000-04,356
g07-010b-02,350
p03-163-06,629
a04-081-09,63
r03-056-03,663
a01-011u-09,0
r02-109-08,650
d04-050-01,189
n01-036-05,556
k07-185-11,456
a04-054-02,61
c06-076-08,128
e01-059-04,213
b01-038-03,89
r06-111-01,671
g06-037h-00,339
g06-031b-05,333
p03-185-05,632
h07-013-03,385
g06-037n-06,345
g06-037e-00,336
b06-027-01,129
c04-056-08,162
g07-071a-04,354
p03-047-08,620
l03-008-00,478
l04-082-07,485
g07-000b-04,293
p02-090-03,598
h07-037-08,386
a05-004-02,65
k04-039-02,439
n04-015-07,582
h02-049-00,375
k07-077-01,454
g06-031f-01,337
c06-095-02,131
h07-060a-02,389
g01-037-05,298
f04-096-04,193
b04-004-09,107
b04-121-02,111
n02-054-01,564
m01-012-07,500
p02-017-04,595
l01-105-04,464
e07-012-03,246
l04-020-05,481
a05-099-02,0
d04-086-00,194
g06-042o-05,346
c04-008-01,158
m02-106-05,527
e06-000-07,206
a03-011-05,42
n06-140-06,588
g04-048-04,321
a01-087u-06,0
g06-047g-01,338
n02-028-04,561
a01-030-02,5
l04-026-06,481
h02-040-08,372
b04-047-04,108
g07-030-09,352
n02-109-04,315
m04-180-05,548
d06-107-00,204
g06-018j-07,341
e06-010-02,203
g06-050c-08,334
f07-006-01,286
b05-055-02,118
a01-030x-03,10
a01-043-04,12
g07-030-03,352
c06-128-05,128
p02-109-01,602
a02-102-04,37
a06-004-08,66
n06-182-07,551
g06-047b-01,333
h04-052-02,379
d04-037-01,187
l04-020-00,481
b04-154-00,112
c06-106-06,127
d04-111-01,196
l04-179-01,494
g06-018j-04,341
m04-246-05,550
c03-081e-04,154
a03-006-06,40
d04-005-01,184
j04-070-00,409
g06-045f-03,337
b05-032-04,116
g06-037e-05,336
r02-127-00,652
r06-053-02,670
h07-060a-05,389
g06-037c-02,334
m04-012-07,544
f07-036-07,289
g06-045k-03,342
f03-169-02,267
f04-032-01,276
c03-016d-09,153
n04-009-04,550
k04-085-03,447
f07-019b-00,287
c03-021f-04,155
a03-037-02,50
g06-105-02,349
k04-093-01,447
m03-118-03,543
r06-097-07,671
h07-040-00,388
g05-087-06,331
d05-025-05,199
m01-095-07,512
e04-008-04,230
d06-100-05,207
g06-018k-07,342
e02-021-03,221
f07-046a-09,285
g06-037n-07,345
a03-006-07,40
c06-011-03,173
r06-007-00,635
b04-134-08,112
k07-185-07,456
d06-113-03,208
n04-022-07,582
j01-042-08,394
f04-007-05,273
p03-040-06,619
f01-070-02,252
b04-081-04,110
g01-043-05,299
f07-000-04,285
e04-019-00,232
j04-065-06,408
c03-087f-01,155
h07-078a-02,392
f02-017-04,259
f07-084a-01,292
g06-011p-00,347
a02-000-05,21
a04-085-04,63
g06-047o-02,346
c02-017-07,139
a05-113-02,0
b05-017-04,115
r06-049-03,670
g06-026f-00,337
c03-094c-03,152
b04-000-05,107
a02-090-06,26
d06-046-01,173
n06-156-02,551
f04-032-03,276
g06-045m-02,344
a01-102u-06,0
c03-016c-05,152
f07-084a-02,292
n03-091-08,576
r03-115-00,669
b06-110-00,126
l04-113-04,488
h02-028-04,369
l04-124-07,489
j04-098-06,412
n03-103-04,577
g06-018k-05,342
m02-080-00,528
m01-121-01,513
h07-054a-07,389
j04-115-02,414
d06-067-04,205
b02-013-03,95
g06-031d-06,335
c04-044-01,161
a02-057-01,30
h06-003-03,349
g06-011i-04,340
g06-031e-06,336
e01-032-08,212
r06-137-08,671
e04-011-03,231
a04-031-06,60
a05-017-04,0
p03-142-05,626
a01-014-07,7
e04-011-08,231
g06-096-02,349
f07-021a-03,288
p03-009-06,613
n04-209-01,587
a01-053x-08,14
g06-031f-03,337
g06-018j-05,341
r06-115-07,671
g04-017-01,274
d04-053-06,188
b02-045-05,96
b04-054-02,109
a06-119-08,84
e01-107-05,216
f07-028b-02,289
n06-074-06,588
b04-134-05,112
m04-012-03,544
a01-087u-05,0
a05-009-07,65
a02-106-07,37
n06-082-06,588
m03-033-05,539
h04-049-06,378
f07-084a-00,292
c03-003b-02,151
g06-050r-02,348
l07-131-07,497
e02-021-00,221
k02-023-06,419
j06-056-04,415
k03-117-07,431
g06-037h-07,339
b06-059-04,130
n06-175-00,551
l04-179-05,494
f07-081a-03,292
g07-028a-06,351
f01-066-05,251
g06-050a-02,332
l04-153-06,492
b06-032-04,130
c02-082-05,148
g06-045b-04,333
m01-060-06,508
m04-113-04,547
a05-089-01,0
g04-052-03,322
a05-089-02,0
m04-222-03,549
e06-041-09,202
h06-092-05,384
d04-096-05,195
c04-098-04,166
c03-084c-02,152
h06-082-03,384
j01-063-02,397
b03-098-08,103
p03-189-03,633
d04-058-06,190
h07-025-09,386
j04-111-08,414
a03-047-06,37
c01-009-08,135
k07-146-03,455
a01-077-08,16
c03-016a-00,150
g06-026g-02,338
d06-000-09,202
d06-063-10,173
n01-036-00,556
p06-248-04,635
h07-060b-09,390
p01-168-06,591
g03-043-01,314
a06-025-00,70
h07-084-09,392
a04-066-01,62
g06-050o-08,346
m01-104-07,513
d06-082-03,174
b04-181-01,113
l04-170-00,493
a03-043-08,52
b06-045-00,132
c03-000e-03,154
b02-013-04,95
m02-080-07,528
h07-057a-05,389
r03-084-08,665
a01-011x-05,6
e01-107-06,216
f03-191-03,270
b03-114-02,106
b04-060-00,109
e04-095-04,241
l04-087-02,486
a04-039-07,60
l01-195-02,474
c03-000b-04,151
g07-079a-01,285
g06-031e-01,336
m01-032-03,504
f02-030-01,261
c03-003d-03,153
p02-131-00,606
a04-023-00,59
d01-098-00,180
m04-164-06,548
b06-082-08,132
n06-123-01,588
h04-055-08,379
m01-136-09,517
a06-057-02,75
l04-159-02,492
c03-000a-07,150
n01-036-02,556
f04-093-08,193
g06-011m-07,344
k02-102-02,428
b04-103-04,110
m02-055-07,522
e04-124-04,243
a03-030-06,48
c03-007e-01,154
e07-007-03,245
a06-114-00,83
m04-072-04,546
f07-081b-05,291
b05-088-02,122
h02-049-02,375
g06-042a-04,332
g06-031m-02,344
j06-056-01,415
c03-021b-00,151
a05-073-01,0
b01-089-09,92
f02-036-00,262
f04-064-07,280
p03-047-09,620
r06-106-05,671
h02-022-08,367
e04-008-01,230
m02-080-05,528
a04-006-10,58
m03-095-00,541
g04-048-07,321
c03-081b-07,151
g02-073-05,307
c03-007d-08,153
a02-116-08,38
k04-079-02,446
g07-038-06,353
a06-036-06,71
g01-004-03,295
b04-060-05,109
a04-096-07,64
a01-043x-05,11
a01-007-03,4
b01-009-03,87
e04-114-06,242
c03-016e-08,154
h06-000-03,349
e07-090-09,247
n04-039-01,582
m02-109-08,534
j01-045-02,394
g06-042h-03,339
n02-045-02,563
g01-043-03,299
e07-101-09,248
n04-139-00,585
a02-111-01,37
a03-066-05,56
b04-175-00,113
b05-088-01,122
a03-050-00,0
m01-038-05,505
c04-075-04,164
g06-050c-07,334
g06-026d-02,335
f07-092b-06,293
k04-136-06,451
g06-026k-02,342
m01-049-03,506
c06-106-03,127
f04-016-07,272
e01-113-04,216
h07-033-06,386
n06-156-07,551
g07-047-10,353
n04-044-02,582
c06-106-08,127
r02-010-04,639
b01-079-03,91
h02-012-01,364
a02-090-03,26
k04-057-07,444
a01-038-09,7
c06-103-03,129
b01-073-09,91
f07-032a-01,288
a01-113u-03,0
m01-100-02,364
n06-133-08,588
m02-048-01,520
b06-064-07,133
b01-004-03,87
n03-106-03,578
n01-000-02,553
l07-065-04,495
m04-123-01,547
k04-142-04,452
c06-138-08,129
c03-096e-03,154
b06-042-07,131
r06-115-01,671
k07-077-06,454
h01-024-04,359
g06-031b-06,333
m04-019-02,544
d04-037-06,187
r03-002-03,658
n03-066-07,573
g06-045i-03,340
l04-163-06,493
g06-011n-07,345
e06-026-04,205
g06-050k-04,342
j01-059-02,396
